Timestamp(ms),Current(uA)
112910,37701.547
112920,37696.684
112930,37696.715
112940,37659.352
112950,37635.152
112960,37626.922
112970,37620.746
112980,37607.734
112990,37601.957
113000,37606.645
113010,37607.754
113020,37605.820
113030,37605.293
113040,37599.070
113050,37600.711
113060,37595.395
113070,37597.895
113080,37600.922
113090,37593.609
113100,37604.078
113110,37613.668
113120,37618.664
113130,37619.391
113140,37622.395
113150,37245.313
113160,37558.590
113170,37305.273
113180,37526.883
113190,37717.449
113200,37492.430
113210,37754.680
113220,37360.824
113230,37758.969
113240,37837.496
113250,37646.258
113260,37824.852
113270,37716.887
113280,38246.074
113290,37872.063
113300,38320.258
113310,38459.102
113320,38202.523
113330,38409.973
113340,38266.324
113350,38476.504
113360,37872.742
113370,37953.457
113380,37963.766
113390,37676.855
113400,38082.160
113410,37666.359
113420,37968.891
113430,37831.441
113440,37855.480
113450,37996.629
113460,37567.625
113470,37925.754
113480,38023.301
113490,38058.211
113500,38039.230
113510,38020.723
113520,37978.922
113530,37924.656
113540,37922.535
113550,37916.727
113560,37922.320
113570,37929.223
113580,37933.137
113590,37919.926
113600,37919.523
113610,37917.418
113620,37924.813
113630,37921.586
113640,37919.656
113650,37905.855
113660,37916.605
113670,37934.836
113680,37931.195
113690,37880.285
113700,37814.793
113710,37782.988
113720,37747.578
113730,37705.074
113740,37704.262
113750,37693.617
113760,37700.242
113770,37705.449
113780,37696.910
113790,37688.371
113800,37675.715
113810,37662.289
113820,37653.242
113830,37646.938
113840,37652.941
113850,37661.121
113860,37666.145
113870,37665.520
113880,37666.777
113890,37662.477
113900,37671.219
113910,37674.305
113920,37677.469
113930,37685.996
113940,37687.555
113950,37678.598
113960,37305.883
113970,37475.816
113980,37639.016
113990,37688.770
114000,37714.480
114010,37718.992
114020,37729.145
114030,37735.227
114040,37742.719
114050,37744.273
114060,37748.762
114070,37744.168
114080,37743.125
114090,37749.715
114100,37752.918
114110,37751.641
114120,37746.090
114130,37750.828
114140,37745.629
114150,37691.789
114160,37680.879
114170,37667.398
114180,37667.340
114190,37673.215
114200,37664.555
114210,37657.813
114220,37655.676
114230,37651.586
114240,37658.633
114250,37656.711
114260,37652.078
114270,37665.539
114280,37683.141
114290,37681.930
114300,37680.887
114310,37677.441
114320,37666.074
114330,37671.406
114340,37663.559
114350,37665.109
114360,37676.363
114370,37673.520
114380,37681.980
114390,37672.301
114400,37902.781
114410,37872.938
114420,37853.000
114430,37843.477
114440,37851.414
114450,37835.406
114460,37840.160
114470,37800.848
114480,38212.598
114490,38357.621
114500,38454.379
114510,38485.176
114520,38250.664
114530,38459.000
114540,38541.922
114550,38571.000
114560,38601.336
114570,38138.434
114580,38404.828
114590,38580.051
114600,38661.426
114610,38677.820
114620,38692.691
114630,38587.262
114640,38740.516
114650,38794.996
114660,38825.770
114670,38812.129
114680,38346.000
114690,38555.121
114700,38602.086
114710,38598.867
114720,38602.539
114730,38243.328
114740,38482.680
114750,38579.441
114760,38615.277
114770,38614.574
114780,38580.672
114790,37950.742
114800,38010.945
114810,38024.449
114820,38046.066
114830,38010.637
114840,37968.297
114850,37954.711
114860,37969.637
114870,37956.715
114880,37951.172
114890,37891.621
114900,37881.930
114910,37871.039
114920,37870.992
114930,37861.121
114940,37823.691
114950,37796.914
114960,37796.082
114970,37790.734
114980,37788.129
114990,37785.836
115000,37793.320
115010,37789.945
115020,37802.168
115030,37802.313
115040,37809.555
115050,37790.289
115060,37808.539
115070,37797.738
115080,37820.441
115090,37808.207
115100,37833.191
115110,37816.609
115120,37816.070
115130,37799.711
115140,37792.117
115150,37761.055
115160,37720.918
115170,37687.680
115180,37703.375
115190,37703.797
115200,37702.328
115210,37705.273
115220,37724.867
115230,37708.965
115240,37722.852
115250,37721.547
115260,37736.473
115270,37738.094
115280,37747.219
115290,37328.633
115300,37630.930
115310,37732.383
115320,37761.336
115330,37778.277
115340,37773.910
115350,37767.148
115360,37784.531
115370,37772.453
115380,37658.047
115390,37590.188
115400,37801.496
115410,37769.461
115420,37719.398
115430,37719.789
115440,37721.012
115450,37730.023
115460,37726.398
115470,37666.070
115480,37643.371
115490,37637.633
115500,37652.211
115510,37646.746
115520,37640.910
115530,37631.645
115540,37620.406
115550,37624.121
115560,37638.742
115570,37639.609
115580,37636.840
115590,37643.863
115600,37641.145
115610,37658.266
115620,37657.133
115630,37651.098
115640,37654.484
115650,37653.352
115660,37648.457
115670,37663.598
115680,37665.148
115690,37659.289
115700,37584.984
115710,37519.055
115720,37490.684
115730,37485.090
115740,37478.852
115750,37476.023
115760,37489.840
115770,37493.500
115780,37494.277
115790,37112.574
115800,37285.008
115810,37431.652
115820,37489.617
115830,37520.801
115840,37543.980
115850,37530.992
115860,37490.816
115870,37470.891
115880,37460.457
115890,37461.773
115900,37465.434
115910,37456.590
115920,37464.648
115930,37458.137
115940,37455.563
115950,37468.961
115960,37472.402
115970,37478.500
115980,37485.512
115990,37490.375
116000,37490.637
116010,37474.422
116020,37472.352
116030,37467.586
116040,37480.777
116050,37461.438
116060,37466.293
116070,37465.535
116080,37467.789
116090,37480.090
116100,37490.746
116110,37495.355
116120,37482.574
116130,37476.648
116140,37462.887
116150,37463.488
116160,37468.711
116170,37466.359
116180,37468.863
116190,37472.145
116200,37484.785
116210,37479.234
116220,37482.293
116230,37487.133
116240,37478.344
116250,37485.293
116260,37498.961
116270,37500.473
116280,37489.719
116290,37492.961
116300,37168.078
116310,37414.102
116320,37498.352
116330,37519.852
116340,37542.551
116350,37538.063
116360,37549.477
116370,37544.809
116380,37564.004
116390,37551.133
116400,37782.781
116410,37747.340
116420,37733.074
116430,37713.645
116440,37722.961
116450,37735.016
116460,37746.082
116470,37727.586
116480,37713.430
116490,37716.688
116500,37742.910
116510,37730.480
116520,37733.895
116530,37722.086
116540,37720.574
116550,37719.211
116560,37748.219
116570,37731.082
116580,37731.242
116590,37725.113
116600,37739.598
116610,37742.906
116620,37735.875
116630,37725.387
116640,37719.898
116650,37703.207
116660,37717.531
116670,37727.145
116680,37741.672
116690,37725.137
116700,37665.023
116710,37584.805
116720,37575.215
116730,37567.039
116740,37577.043
116750,37573.090
116760,37594.652
116770,37581.621
116780,37571.461
116790,37535.430
116800,37155.289
116810,37747.387
116820,37977.480
116830,38059.520
116840,38108.523
116850,38033.602
116860,38050.324
116870,38159.645
116880,38210.488
116890,38220.156
116900,38238.641
116910,37898.625
116920,38168.559
116930,38258.887
116940,38298.984
116950,38298.789
116960,38091.352
116970,38264.949
116980,38326.207
116990,38341.125
117000,38364.285
117010,37844.270
117020,38071.426
117030,38219.590
117040,38281.156
117050,38308.250
117060,38292.461
117070,38126.617
117080,38256.941
117090,38295.563
117100,38335.883
117110,38316.078
117120,37315.176
117130,37578.961
117140,37677.520
117150,37705.508
117160,37738.039
117170,37677.680
117180,37676.773
117190,37662.645
117200,37687.988
117210,37670.383
117220,37633.063
117230,37586.988
117240,37575.941
117250,37569.512
117260,37562.031
117270,37552.316
117280,37522.949
117290,37486.230
117300,37446.930
117310,37406.500
117320,37398.496
117330,37388.434
117340,37391.063
117350,37389.879
117360,37406.461
117370,37393.082
117380,37396.707
117390,37394.879
117400,37636.832
117410,37579.645
117420,37571.066
117430,37572.332
117440,37602.508
117450,37579.156
117460,37585.266
117470,37581.121
117480,37576.246
117490,37560.070
117500,37577.570
117510,37568.836
117520,37576.191
117530,37560.035
117540,37564.848
117550,37550.355
117560,37577.059
117570,37566.152
117580,37564.715
117590,37567.934
117600,37580.082
117610,37575.504
117620,37543.133
117630,37344.555
117640,37580.398
117650,37662.133
117660,37702.035
117670,37726.492
117680,37748.426
117690,37726.770
117700,37666.457
117710,37593.523
117720,37574.219
117730,37548.824
117740,37561.977
117750,37557.387
117760,37563.336
117770,37544.121
117780,37551.375
117790,37550.625
117800,37564.637
117810,37547.281
117820,37561.254
117830,37554.023
117840,37571.789
117850,37559.535
117860,37582.113
117870,37567.750
117880,37560.965
117890,37548.410
117900,37572.156
117910,37571.598
117920,37581.191
117930,37570.254
117940,37583.055
117950,37574.762
117960,37574.922
117970,37553.953
117980,37564.023
117990,37553.602
118000,37566.734
118010,37549.852
118020,37555.688
118030,37537.840
118040,37563.273
118050,37553.492
118060,37566.781
118070,37558.719
118080,37567.871
118090,37563.707
118100,37583.988
118110,37580.453
118120,37592.125
118130,37163.551
118140,37447.129
118150,37548.641
118160,37606.996
118170,37609.520
118180,37620.855
118190,37619.176
118200,37635.477
118210,37623.809
118220,37618.984
118230,37603.352
118240,37624.805
118250,37622.797
118260,37626.938
118270,37625.641
118280,37650.961
118290,37635.633
118300,37645.145
118310,37573.152
118320,37562.441
118330,37543.914
118340,37559.176
118350,37557.598
118360,37577.523
118370,37557.660
118380,37567.086
118390,37552.945
118400,37794.969
118410,37754.621
118420,37732.406
118430,37716.289
118440,37739.898
118450,37723.758
118460,37742.707
118470,37716.668
118480,37718.777
118490,37691.023
118500,37722.418
118510,37709.777
118520,37725.801
118530,37707.719
118540,37718.078
118550,37698.813
118560,37732.215
118570,37712.207
118580,37743.488
118590,37732.188
118600,37755.371
118610,37740.508
118620,37728.453
118630,37333.676
118640,37531.277
118650,37678.129
118660,37436.688
118670,37702.625
118680,37323.242
118690,37695.930
118700,37769.965
118710,37530.285
118720,37709.445
118730,37347.820
118740,37668.730
118750,37350.168
118760,37967.211
118770,38214.988
118780,38200.855
118790,38343.250
118800,37935.516
118810,38211.832
118820,37974.895
118830,38251.934
118840,38314.359
118850,38052.863
118860,38246.527
118870,38101.770
118880,38318.797
118890,37501.891
118900,37708.391
118910,37728.824
118920,37784.109
118930,38115.762
118940,38029.414
118950,38226.410
118960,37650.609
118970,37717.453
118980,37757.223
118990,37791.664
119000,38158.332
119010,37852.445
119020,38209.824
119030,37809.184
119040,37629.918
119050,37683.660
119060,37621.559
119070,38066.582
119080,37720.684
119090,38137.117
119100,38260.570
119110,37577.957
119120,37714.438
119130,37488.813
119140,38072.785
119150,37896.000
119160,38124.395
119170,38269.164
119180,37591.293
119190,37728.477
119200,37770.129
119210,37758.598
119220,37710.695
119230,37672.195
119240,37635.746
119250,37591.531
119260,37604.777
119270,37585.703
119280,37598.863
119290,37571.672
119300,37586.371
119310,37574.734
119320,37585.914
119330,37589.574
119340,37606.113
119350,37588.563
119360,37603.156
119370,37593.156
119380,37606.980
119390,37581.461
119400,37833.266
119410,37786.098
119420,37775.887
119430,37742.316
119440,37754.191
119450,37744.141
119460,37769.922
119470,37758.820
119480,37758.746
119490,37750.301
119500,37789.461
119510,37756.715
119520,37748.898
119530,37729.730
119540,37743.422
119550,37731.492
119560,37768.234
119570,37750.984
119580,37758.191
119590,37750.441
119600,37759.215
119610,37742.984
119620,37737.961
119630,37729.809
119640,37754.285
119650,37735.176
119660,37765.082
119670,37766.746
119680,37280.129
119690,37653.578
119700,37741.766
119710,37730.426
119720,37755.508
119730,37728.348
119740,37741.766
119750,37723.387
119760,37757.625
119770,37742.125
119780,37765.895
119790,37743.883
119800,37764.336
119810,37750.148
119820,37770.426
119830,37747.848
119840,37776.895
119850,37759.289
119860,37777.371
119870,37765.582
119880,37778.840
119890,37750.266
119900,37778.305
119910,37758.512
119920,37789.313
119930,37763.016
119940,37773.082
119950,37749.086
119960,37771.336
119970,37745.531
119980,37761.867
119990,37746.574
120000,37771.387
120010,37737.141
120020,37749.762
120030,37718.855
120040,37740.727
120050,37732.398
120060,37747.504
120070,37727.133
120080,37754.945
120090,37750.141
120100,37766.059
120110,37732.453
120120,37757.617
120130,37738.906
120140,37756.301
120150,37736.840
120160,37774.133
120170,37757.516
120180,37781.293
120190,37783.527
120200,38190.074
120210,38299.195
120220,38361.813
120230,38364.691
120240,38192.875
120250,38392.086
120260,38481.590
120270,38484.477
120280,38525.129
120290,37933.434
120300,38343.613
120310,38469.852
120320,38552.914
120330,38561.422
120340,38601.633
120350,38583.289
120360,38607.445
120370,38582.316
120380,38604.410
120390,38550.480
120400,38776.734
120410,38698.730
120420,38681.801
120430,38655.539
120440,38681.508
120450,38602.074
120460,38596.516
120470,38553.313
120480,38566.414
120490,38541.914
120500,38472.398
120510,38587.746
120520,38662.156
120530,38652.078
120540,38676.063
120550,38670.602
120560,38703.527
120570,38680.270
120580,38704.129
120590,38684.727
120600,38700.969
120610,38669.332
120620,38682.355
120630,38662.297
120640,38681.379
120650,38662.730
120660,38693.074
120670,38689.457
120680,38721.379
120690,38687.363
120700,38262.031
120710,38447.605
120720,38531.402
120730,38539.188
120740,38574.727
120750,38570.063
120760,38587.414
120770,38555.141
120780,38598.332
120790,38569.637
120800,38592.652
120810,38562.730
120820,38574.434
120830,38558.887
120840,38580.242
120850,38555.305
120860,38586.348
120870,38563.098
120880,38585.371
120890,38562.996
120900,38087.395
120910,38448.957
120920,38618.203
120930,38665.863
120940,38695.180
120950,38680.461
120960,38705.797
120970,38687.660
120980,38729.891
120990,38706.777
121000,38744.898
121010,38699.254
121020,38714.645
121030,38697.992
121040,38732.516
121050,38708.887
121060,38729.941
121070,38717.914
121080,38750.176
121090,38722.805
121100,38693.734
121110,37919.305
121120,38045.207
121130,37965.633
121140,37924.449
121150,37885.531
121160,37916.559
121170,37891.832
121180,37909.457
121190,37895.582
121200,37927.371
121210,37894.648
121220,37909.285
121230,37899.270
121240,37913.156
121250,37896.074
121260,37909.090
121270,37882.863
121280,37891.215
121290,37870.949
121300,37865.410
121310,37811.563
121320,37815.254
121330,37764.082
121340,37686.742
121350,37641.234
121360,37652.160
121370,37621.328
121380,37642.488
121390,37616.074
121400,37869.980
121410,37816.273
121420,37824.566
121430,37812.750
121440,37822.809
121450,37781.508
121460,37798.840
121470,37778.398
121480,37794.488
121490,37780.602
121500,37831.941
121510,37817.086
121520,37835.832
121530,37794.887
121540,37812.711
121550,37784.461
121560,37811.059
121570,37800.176
121580,37809.152
121590,37789.457
121600,37816.012
121610,37340.598
121620,37660.375
121630,37777.672
121640,37854.969
121650,37853.379
121660,37876.047
121670,37876.672
121680,37903.930
121690,37797.348
121700,37686.598
121710,37470.840
121720,37405.832
121730,37361.559
121740,37367.668
121750,37362.273
121760,37383.844
121770,37372.324
121780,37389.816
121790,37359.996
121800,37389.293
121810,37363.328
121820,37380.820
121830,37357.004
121840,37385.703
121850,37370.953
121860,37391.027
121870,37366.266
121880,37388.672
121890,37364.949
121900,37385.586
121910,37352.734
121920,37370.969
121930,37365.680
121940,37384.621
121950,37359.473
121960,37387.465
121970,37357.078
121980,37366.199
121990,37343.809
122000,37374.023
122010,37346.000
122020,37364.133
122030,37340.184
122040,37368.910
122050,37351.184
122060,37376.164
122070,37350.563
122080,37359.496
122090,37295.691
122100,37307.695
122110,37076.969
122120,37163.152
122130,37360.008
122140,37467.398
122150,37479.469
122160,37515.258
122170,37490.582
122180,37502.082
122190,37487.641
122200,37528.602
122210,37501.254
122220,37530.172
122230,37506.891
122240,37531.527
122250,37517.211
122260,37527.883
122270,37507.449
122280,37544.926
122290,37511.871
122300,37549.016
122310,37528.055
122320,37554.484
122330,37520.781
122340,37544.945
122350,37521.406
122360,37551.348
122370,37536.746
122380,37549.395
122390,37539.109
122400,37791.918
122410,37739.723
122420,37736.180
122430,37714.133
122440,37734.367
122450,37702.434
122460,37716.395
122470,37700.473
122480,37722.688
122490,37688.020
122500,37723.477
122510,37706.914
122520,37727.961
122530,37695.199
122540,37718.832
122550,37688.734
122560,37722.434
122570,37709.449
122580,37735.488
122590,37713.871
122600,37746.055
122610,37718.438
122620,37349.996
122630,37588.496
122640,37719.781
122650,37749.645
122660,37787.945
122670,37784.961
122680,37809.383
122690,37779.508
122700,37727.520
122710,37649.840
122720,37637.352
122730,37611.527
122740,37633.949
122750,37611.199
122760,37628.277
122770,37619.609
122780,37658.008
122790,37629.883
122800,37640.570
122810,37610.336
122820,37626.305
122830,37603.121
122840,37620.266
122850,37605.801
122860,37632.809
122870,37608.207
122880,37628.191
122890,37605.660
122900,37647.602
122910,37627.434
122920,37646.707
122930,37635.406
122940,37661.813
122950,37637.563
122960,37662.773
122970,37627.711
122980,37633.320
122990,37609.348
123000,37646.012
123010,37621.785
123020,37644.328
123030,37626.242
123040,37640.605
123050,37618.598
123060,37641.637
123070,37612.523
123080,37637.094
123090,37623.980
123100,37653.727
123110,37618.641
123120,37056.359
123130,37359.328
123140,37517.488
123150,37559.672
123160,37601.355
123170,37579.418
123180,37624.750
123190,37613.520
123200,37635.828
123210,37616.203
123220,37627.844
123230,37602.801
123240,37620.824
123250,37596.398
123260,37623.184
123270,37597.348
123280,37632.199
123290,37605.004
123300,37624.781
123310,37591.020
123320,37619.215
123330,37604.848
123340,37613.340
123350,37598.281
123360,37634.461
123370,37617.828
123380,37631.246
123390,37617.875
123400,37875.727
123410,37817.613
123420,37819.637
123430,37786.676
123440,37819.793
123450,37798.125
123460,37817.523
123470,37787.961
123480,37800.410
123490,37760.418
123500,37795.816
123510,37779.500
123520,37800.969
123530,37775.559
123540,37803.871
123550,37805.871
123560,37840.934
123570,37803.934
123580,37816.891
123590,37804.188
123600,37836.461
123610,37820.930
123620,37659.004
123630,37641.215
123640,38038.121
123650,38167.051
123660,38235.102
123670,38248.699
123680,38082.441
123690,38264.203
123700,38278.938
123710,38228.633
123720,38248.730
123730,37650.723
123740,38057.180
123750,38200.773
123760,38286.145
123770,38276.055
123780,38313.711
123790,38060.594
123800,38311.160
123810,38359.461
123820,38417.633
123830,38369.930
123840,38111.449
123850,38268.199
123860,38355.520
123870,38359.926
123880,38389.309
123890,38032.398
123900,38282.703
123910,38344.047
123920,38392.887
123930,38380.277
123940,38114.531
123950,37612.406
123960,37753.242
123970,37768.551
123980,37811.039
123990,37786.715
124000,37780.855
124010,37741.277
124020,37754.273
124030,37721.531
124040,37722.906
124050,37642.078
124060,37658.125
124070,37630.914
124080,37649.145
124090,37637.094
124100,37613.953
124110,37573.516
124120,37549.379
124130,37483.953
124140,37472.809
124150,37453.641
124160,37462.352
124170,37442.023
124180,37455.012
124190,37436.457
124200,37459.191
124210,37433.281
124220,37454.023
124230,37448.074
124240,37467.758
124250,37450.473
124260,37474.102
124270,37456.746
124280,37464.699
124290,37447.301
124300,37458.508
124310,37434.742
124320,37465.113
124330,37445.094
124340,37467.531
124350,37452.672
124360,37485.410
124370,37453.914
124380,37467.797
124390,37454.898
124400,37709.020
124410,37652.023
124420,37653.895
124430,37628.195
124440,37646.410
124450,37228.352
124460,37547.301
124470,37253.762
124480,37488.004
124490,37630.180
124500,37436.691
124510,37689.469
124520,37319.125
124530,37694.734
124540,37784.348
124550,37574.422
124560,37784.109
124570,37645.945
124580,38185.855
124590,38027.438
124600,38375.918
124610,38411.559
124620,38305.926
124630,38336.125
124640,38056.113
124650,38302.441
124660,37842.559
124670,38216.160
124680,38253.391
124690,38250.898
124700,38293.379
124710,37603.238
124720,37682.734
124730,37520.082
124740,38016.305
124750,37794.121
124760,38023.258
124770,38151.063
124780,37456.449
124790,37589.805
124800,37213.520
124810,37880.992
124820,38094.055
124830,37921.309
124840,38140.609
124850,37362.828
124860,37601.824
124870,37408.871
124880,37793.879
124890,38043.230
124900,37847.516
124910,38085.430
124920,37350.625
124930,37543.855
124940,37604.027
124950,37653.945
124960,38026.578
124970,37720.449
124980,38095.391
124990,37695.902
125000,37552.441
125010,37594.215
125020,37628.016
125030,37597.723
125040,37573.930
125050,37540.191
125060,37493.633
125070,37460.637
125080,37482.344
125090,37461.930
125100,37479.316
125110,37443.359
125120,37468.246
125130,37369.289
125140,37320.098
125150,37290.746
125160,37302.766
125170,37286.469
125180,37298.453
125190,37274.977
125200,37297.723
125210,37262.457
125220,37269.074
125230,37267.281
125240,37290.477
125250,37272.242
125260,37297.844
125270,37276.891
125280,37293.656
125290,37277.883
125300,37318.234
125310,37305.961
125320,37319.680
125330,37299.453
125340,37307.406
125350,37298.613
125360,37309.215
125370,37302.621
125380,37316.469
125390,37290.797
125400,37552.113
125410,37479.832
125420,37468.188
125430,37444.789
125440,37468.020
125450,37451.227
125460,37476.473
125470,37457.887
125480,37476.473
125490,37438.797
125500,37178.973
125510,37487.582
125520,37628.195
125530,37641.547
125540,37681.660
125550,37676.973
125560,37721.578
125570,37697.043
125580,37722.766
125590,37705.488
125600,37732.063
125610,37697.070
125620,37722.965
125630,37702.555
125640,37727.398
125650,37720.523
125660,37747.570
125670,37737.508
125680,37750.027
125690,37718.426
125700,37667.074
125710,37579.480
125720,37574.449
125730,37544.535
125740,37556.270
125750,37534.676
125760,37551.695
125770,37537.844
125780,37553.688
125790,37535.539
125800,37567.215
125810,37557.309
125820,37573.938
125830,37549.586
125840,37561.500
125850,37535.020
125860,37547.965
125870,37528.133
125880,37552.195
125890,37529.363
125900,37552.406
125910,37538.035
125920,37575.020
125930,37562.273
125940,37567.180
125950,37503.574
125960,37499.234
125970,37470.113
125980,37495.332
125990,37463.531
126000,36973.949
126010,37278.633
126020,37435.168
126030,37479.063
126040,37520.809
126050,37510.547
126060,37531.734
126070,37510.609
126080,37536.617
126090,37507.602
126100,37531.637
126110,37504.625
126120,37531.277
126130,37510.871
126140,37514.324
126150,37489.605
126160,37521.809
126170,37519.773
126180,37543.688
126190,37523.398
126200,37547.145
126210,37518.598
126220,37529.766
126230,37505.906
126240,37535.301
126250,37524.262
126260,37539.004
126270,37524.219
126280,37555.527
126290,37534.469
126300,37560.254
126310,37542.969
126320,37572.145
126330,37548.105
126340,37559.992
126350,37526.945
126360,37559.824
126370,37541.324
126380,37561.508
126390,37540.727
126400,37800.559
126410,37745.984
126420,37728.477
126430,37711.047
126440,37738.070
126450,37712.203
126460,37731.660
126470,37733.449
126480,37758.309
126490,37720.387
126500,37751.957
126510,37435.641
126520,37665.605
126530,37711.660
126540,37784.977
126550,37769.168
126560,37803.980
126570,37775.887
126580,37807.129
126590,37804.863
126600,37813.477
126610,37795.816
126620,37786.699
126630,37771.082
126640,37803.570
126650,37787.375
126660,37814.434
126670,37814.051
126680,37826.027
126690,37797.309
126700,37747.336
126710,37673.590
126720,37664.930
126730,37628.500
126740,37654.707
126750,37631.203
126760,37660.848
126770,37629.820
126780,37652.203
126790,37619.195
126800,37651.582
126810,37625.133
126820,37641.625
126830,37628.422
126840,37638.496
126850,37613.875
126860,37626.219
126870,37600.219
126880,37629.797
126890,37614.430
126900,37634.809
126910,37616.969
126920,37643.082
126930,37616.395
126940,37631.910
126950,37616.473
126960,37641.488
126970,37622.895
126980,37660.813
126990,37649.063
127000,37609.742
127010,37259.641
127020,37795.930
127030,37959.629
127040,38058.750
127050,38069.461
127060,37783.066
127070,38025.281
127080,38165.141
127090,38190.773
127100,38241.160
127110,38220.879
127120,37942.102
127130,38152.102
127140,38242.352
127150,38251.672
127160,38283.293
127170,38065.852
127180,38287.297
127190,38337.461
127200,38399.625
127210,38384.734
127220,37843.926
127230,38236.930
127240,38424.336
127250,38478.234
127260,38516.094
127270,38462.203
127280,38363.934
127290,38461.668
127300,38545.055
127310,38559.934
127320,38563.586
127330,37558.246
127340,37813.207
127350,37892.668
127360,37939.566
127370,37924.383
127380,37898.340
127390,37869.180
127400,38108.316
127410,38054.137
127420,38043.961
127430,37954.363
127440,37951.031
127450,37922.523
127460,37937.711
127470,37916.648
127480,37906.457
127490,37854.156
127500,37866.223
127510,37836.453
127520,37843.055
127530,37815.879
127540,37829.230
127550,37818.531
127560,37849.078
127570,37828.680
127580,37856.078
127590,37839.867
127600,37856.117
127610,37849.910
127620,37868.723
127630,37841.012
127640,37876.352
127650,37870.148
127660,37881.766
127670,37860.266
127680,37876.109
127690,37854.406
127700,37760.078
127710,37643.906
127720,37635.484
127730,37611.953
127740,37631.543
127750,37611.672
127760,37638.590
127770,37609.016
127780,37623.645
127790,37599.043
127800,37632.941
127810,37609.633
127820,37620.398
127830,37393.699
127840,37440.902
127850,37620.852
127860,37706.336
127870,37704.191
127880,37741.555
127890,37715.801
127900,37745.375
127910,37736.641
127920,37760.930
127930,37739.766
127940,37765.742
127950,37747.051
127960,37771.598
127970,37743.941
127980,37752.328
127990,37745.145
128000,37778.785
128010,37742.277
128020,37770.199
128030,37750.664
128040,37787.609
128050,37750.922
128060,37767.598
128070,37753.988
128080,37786.563
128090,37761.746
128100,37769.824
128110,37749.824
128120,37773.836
128130,37748.340
128140,37772.992
128150,37758.766
128160,37786.441
128170,37763.402
128180,37780.141
128190,37754.406
128200,37771.934
128210,37743.402
128220,37764.020
128230,37735.453
128240,37759.434
128250,37740.730
128260,37766.125
128270,37749.617
128280,37781.230
128290,37758.816
128300,37776.070
128310,37758.633
128320,37789.520
128330,37749.918
128340,37391.941
128350,37642.770
128360,37772.004
128370,37789.215
128380,37828.012
128390,37806.535
128400,38074.484
128410,38016.969
128420,38015.559
128430,37977.031
128440,38010.953
128450,37975.934
128460,38014.902
128470,37995.973
128480,38007.324
128490,37989.895
128500,38027.973
128510,37947.125
128520,37882.438
128530,37827.016
128540,37837.523
128550,37818.496
128560,37863.371
128570,37825.754
128580,37851.379
128590,37827.598
128600,37849.047
128610,37821.266
128620,37847.324
128630,37847.137
128640,37852.426
128650,37839.648
128660,37880.828
128670,37864.875
128680,37864.801
128690,37771.719
128700,37717.824
128710,37669.805
128720,37674.563
128730,37653.215
128740,37674.043
128750,37664.977
128760,37673.430
128770,37651.109
128780,37687.000
128790,37661.551
128800,37679.852
128810,37660.070
128820,37679.926
128830,37664.531
128840,37157.777
128850,37485.445
128860,37656.227
128870,37685.867
128880,37725.793
128890,37716.336
128900,37752.785
128910,37741.957
128920,37764.945
128930,37740.508
128940,37760.652
128950,37728.055
128960,37763.223
128970,37738.910
128980,37756.230
128990,37739.781
129000,37768.988
129010,37728.355
129020,37747.133
129030,37736.340
129040,37761.785
129050,37740.492
129060,37763.723
129070,37745.508
129080,37772.547
129090,37739.695
129100,37758.961
129110,37734.039
129120,37763.785
129130,37752.324
129140,37753.133
129150,37739.109
129160,37777.418
129170,37757.215
129180,37763.500
129190,37729.715
129200,37764.215
129210,37722.984
129220,37742.762
129230,37718.309
129240,37753.621
129250,37746.027
129260,37764.367
129270,37745.895
129280,37760.566
129290,37739.586
129300,37768.430
129310,37745.676
129320,37763.109
129330,37729.535
129340,37692.938
129350,37682.262
129360,38071.746
129370,38188.508
129380,38254.359
129390,38264.848
129400,38532.164
129410,38462.172
129420,38457.828
129430,38441.801
129440,38460.320
129450,38451.734
129460,38461.453
129470,38452.941
129480,38462.117
129490,38442.609
129500,38476.996
129510,38461.938
129520,38473.215
129530,38451.586
129540,38478.465
129550,38261.289
129560,38493.727
129570,38543.164
129580,38583.754
129590,38569.785
129600,38604.609
129610,38574.145
129620,38586.234
129630,38588.938
129640,38602.797
129650,38574.289
129660,38621.688
129670,38608.063
129680,38614.727
129690,38533.059
129700,38490.164
129710,38444.387
129720,38449.191
129730,38415.586
129740,38424.801
129750,37839.160
129760,38250.539
129770,38368.973
129780,38452.230
129790,38450.004
129800,38486.254
129810,38472.406
129820,38488.063
129830,38454.449
129840,38397.500
129850,38315.289
129860,38322.648
129870,38283.750
129880,38316.340
129890,38289.488
129900,38310.676
129910,38289.668
129920,38316.348
129930,38288.902
129940,38309.820
129950,38303.984
129960,38234.684
129970,38341.906
129980,38406.801
129990,38405.184
130000,38437.723
130010,38411.605
130020,38425.617
130030,38414.309
130040,38444.223
130050,38418.602
130060,38450.043
130070,38431.609
130080,38447.465
130090,38426.484
130100,38454.738
130110,38429.957
130120,38462.172
130130,38435.270
130140,38457.176
130150,38422.656
130160,37747.188
130170,37786.773
130180,37312.953
130190,37666.289
130200,37853.109
130210,37598.449
130220,37871.875
130230,37494.840
130240,37880.762
130250,37734.332
130260,37782.676
130270,37925.961
130280,37899.988
130290,38344.184
130300,38249.172
130310,38534.789
130320,38374.855
130330,38375.238
130340,38554.281
130350,38354.793
130360,38469.918
130370,37961.855
130380,38314.152
