Timestamp(ms),Current(uA)
17720,42497.457
17730,42684.488
17740,42526.313
17750,42726.965
17760,42453.516
17770,42693.801
17780,42451.238
17790,42636.781
17800,42766.109
17810,42486.082
17820,42671.047
17830,42229.582
17840,42580.637
17850,43026.855
17860,43281.836
17870,42464.141
17880,42242.102
17890,42028.551
17900,42009.504
17910,41747.566
17920,41915.016
17930,41850.688
17940,41944.559
17950,41897.496
17960,41569.395
17970,41777.367
17980,41985.535
17990,41952.391
18000,42048.641
18010,41470.047
18020,41799.094
18030,41872.832
18040,42037.094
18050,42435.227
18060,42122.867
18070,42445.813
18080,42342.039
18090,42472.281
18100,42708.297
18110,42455.676
18120,42666.574
18130,42384.781
18140,42659.930
18150,42006.762
18160,42499.473
18170,42495.160
18180,41724.543
18190,41849.891
18200,41946.961
18210,41882.762
18220,41911.020
18230,41830.836
18240,41855.543
18250,41740.172
18260,41794.660
18270,41711.953
18280,41802.746
18290,41746.832
18300,41811.078
18310,41663.879
18320,41710.176
18330,41630.102
18340,41709.551
18350,41641.805
18360,41715.980
18370,41659.195
18380,41734.941
18390,41657.879
18400,41730.152
18410,41654.711
18420,41655.523
18430,41544.043
18440,41593.059
18450,41527.504
18460,41587.918
18470,41517.340
18480,41599.320
18490,41542.758
18500,41596.340
18510,41507.484
18520,41561.418
18530,41488.961
18540,41547.016
18550,41489.254
18560,41544.289
18570,41479.652
18580,41562.969
18590,41519.828
18600,41592.219
18610,41518.113
18620,41584.457
18630,41523.758
18640,41581.832
18650,41523.918
18660,41566.934
18670,41506.758
18680,41259.508
18690,41594.637
18700,41812.531
18710,41785.117
18720,41889.223
18730,41822.965
18740,41884.266
18750,41846.750
18760,41924.402
18770,41850.609
18780,41916.742
18790,41834.094
18800,41909.871
18810,41835.906
18820,41920.297
18830,41863.723
18840,41944.953
18850,43104.746
18860,43175.773
18870,42424.199
18880,42250.430
18890,42085.469
18900,42114.113
18910,42031.531
18920,42112.305
18930,42039.895
18940,42098.441
18950,42026.457
18960,42080.254
18970,41997.367
18980,42100.016
18990,42055.547
19000,42150.293
19010,42046.879
19020,42096.254
19030,42025.547
19040,42089.363
19050,42038.852
19060,42112.191
19070,42047.496
19080,42125.727
19090,42048.176
19100,42119.480
19110,42040.242
19120,42094.625
19130,42024.527
19140,42092.980
19150,42040.746
19160,42100.988
19170,42028.332
19180,42026.949
19190,41801.293
19200,42061.703
19210,42044.500
19220,42155.500
19230,42103.391
19240,42168.242
19250,42114.355
19260,42179.324
19270,42100.871
19280,42184.816
19290,42110.188
19300,42185.145
19310,42102.270
19320,42165.250
19330,42105.273
19340,42178.641
19350,42108.285
19360,42167.902
19370,42099.313
19380,42174.691
19390,42109.820
19400,42184.535
19410,42112.215
19420,42191.488
19430,42125.289
19440,42180.215
19450,42024.992
19460,42041.996
19470,41956.734
19480,42050.934
19490,41979.879
19500,42063.828
19510,41973.895
19520,42027.918
19530,41960.152
19540,42023.664
19550,41964.711
19560,42029.777
19570,41962.453
19580,42039.793
19590,41970.887
19600,42040.387
19610,41952.891
19620,42036.629
19630,41969.949
19640,42030.797
19650,41971.508
19660,42036.250
19670,41964.656
19680,42052.938
19690,41558.676
19700,41912.395
19710,41945.258
19720,42061.172
19730,42013.930
19740,42085.074
19750,42018.863
19760,42093.855
19770,42025.402
19780,42095.398
19790,42019.961
19800,42112.918
19810,42032.328
19820,42122.832
19830,42055.613
19840,42138.000
19850,43278.230
19860,43388.094
19870,42608.695
19880,42446.016
19890,42267.402
19900,42303.922
19910,42208.977
19920,42297.000
19930,42221.039
19940,42286.879
19950,42203.094
19960,42274.016
19970,42183.582
19980,42275.445
19990,42207.129
20000,42296.598
20010,42200.656
20020,42302.785
20030,42216.934
20040,42282.934
20050,42213.043
20060,42278.816
20070,42202.133
20080,42288.094
20090,42201.570
20100,42288.105
20110,42210.039
20120,42278.023
20130,42203.883
20140,42272.551
20150,42193.621
20160,42271.172
20170,42184.492
20180,42250.762
20190,41602.125
20200,41926.699
20210,41968.488
20220,42099.566
20230,42052.391
20240,42140.531
20250,42071.426
20260,42161.988
20270,42095.906
20280,42181.699
20290,42095.531
20300,42171.453
20310,42083.605
20320,42164.922
20330,42093.535
20340,42169.258
20350,42086.637
20360,42164.926
20370,42089.531
20380,42179.172
20390,42106.871
20400,42192.141
20410,42104.484
20420,42201.535
20430,42119.293
20440,42195.668
20450,42019.004
20460,42041.582
20470,41955.754
20480,42021.410
20490,41945.789
20500,42041.121
20510,41953.484
20520,42047.707
20530,41955.535
20540,42021.371
20550,41951.074
20560,42023.613
20570,41948.918
20580,42036.496
20590,41978.125
20600,42051.055
20610,41963.203
20620,42032.164
20630,41949.848
20640,42037.801
20650,41951.477
20660,42017.418
20670,41957.523
20680,42047.449
20690,41971.398
20700,41710.313
20710,41847.047
20720,41532.801
20730,41852.023
20740,41976.480
20750,41827.918
20760,42124.809
20770,41707.949
20780,42055.785
20790,41580.363
20800,41967.152
20810,42020.445
20820,42179.758
20830,42554.379
20840,42422.988
20850,43825.789
20860,43666.281
20870,43185.988
20880,43079.855
20890,42295.367
20900,42413.566
20910,41883.586
20920,42267.113
20930,41935.082
20940,42537.508
20950,42744.113
20960,42539.195
20970,42772.715
20980,42091.297
20990,42212.324
21000,42331.273
21010,41986.789
21020,42249.832
21030,42228.113
21040,42748.379
21050,42166.672
21060,42272.363
21070,42216.516
21080,42022.273
21090,42163.141
21100,41995.684
21110,42561.465
21120,42643.203
21130,42162.414
21140,42316.613
21150,41860.590
21160,42215.770
21170,41743.520
21180,42540.520
21190,42680.410
21200,42675.914
21210,42723.719
21220,42086.730
21230,42576.684
21240,42800.863
21250,42785.773
21260,42826.465
21270,42483.871
21280,42654.281
21290,42663.789
21300,42772.008
21310,42690.500
21320,42779.094
21330,42437.746
21340,42746.602
21350,42760.984
21360,42864.965
21370,42817.445
21380,42644.887
21390,42793.637
21400,42955.051
21410,42891.391
21420,42976.109
21430,42301.609
21440,42302.527
21450,42179.164
21460,42225.633
21470,42145.938
21480,42178.844
21490,42066.664
21500,42130.621
21510,42038.555
21520,42117.902
21530,42021.336
21540,42046.578
21550,41955.543
21560,42019.211
21570,41953.633
21580,42041.160
21590,41910.953
21600,41951.652
21610,41825.770
21620,41917.832
21630,41841.160
21640,41603.688
21650,41778.977
21660,41921.859
21670,41893.848
21680,41988.469
21690,41922.523
21700,42013.270
21710,41943.457
21720,42032.988
21730,41949.176
21740,42027.348
21750,41945.219
21760,42007.242
21770,41946.004
21780,42023.137
21790,41964.809
21800,42038.473
21810,41950.105
21820,42020.336
21830,41950.609
21840,41520.090
21850,43017.348
21860,43769.766
21870,44049.039
21880,43855.680
21890,43325.352
21900,43618.234
21910,43764.672
21920,43911.004
21930,43872.160
21940,43991.070
21950,43976.258
21960,43912.301
21970,43754.191
21980,43784.555
21990,43715.402
22000,43750.797
22010,43635.051
22020,43683.738
22030,43594.977
22040,43561.184
22050,43364.133
22060,43603.441
22070,43235.586
22080,43623.578
22090,43671.879
22100,43737.227
22110,43582.656
22120,43622.230
22130,43510.758
22140,43527.844
22150,43524.684
22160,43878.371
22170,44092.273
22180,44257.930
22190,44251.344
22200,44334.223
22210,44379.387
22220,44501.055
22230,44474.699
22240,44504.813
22250,44435.031
22260,44419.207
22270,43863.699
22280,44600.938
22290,44841.840
22300,44828.543
22310,44948.000
22320,44869.086
22330,45070.004
22340,44870.977
22350,45116.664
22360,44822.508
22370,44825.047
22380,45000.156
22390,44789.773
22400,44825.055
22410,43950.410
22420,44031.191
22430,43950.664
22440,43965.023
22450,43915.883
22460,44556.391
22470,44744.867
22480,45078.121
22490,45163.777
22500,45267.652
22510,45260.902
22520,45327.957
22530,45303.715
22540,45326.637
22550,45337.129
22560,45306.477
22570,45280.348
22580,45281.137
22590,45275.996
22600,45309.605
22610,44981.953
22620,45064.949
22630,45193.773
22640,45190.340
22650,45129.070
22660,45001.961
22670,44922.512
22680,44908.879
22690,44862.559
22700,44841.656
22710,44788.934
22720,44830.203
22730,44783.098
22740,44807.336
22750,44804.367
22760,44811.984
22770,44797.008
22780,44819.598
22790,44802.406
22800,44815.266
22810,44786.379
22820,44487.738
22830,44762.844
22840,44907.223
22850,45458.785
22860,46191.938
22870,46463.496
22880,45808.402
22890,45324.816
22900,45207.789
22910,45082.512
22920,45118.090
22930,45056.809
22940,45112.086
22950,45066.539
22960,45011.477
22970,44869.098
22980,44708.090
22990,44487.578
23000,44461.957
23010,44386.008
23020,43877.227
23030,44209.840
23040,44386.000
23050,44132.734
23060,44409.824
23070,44468.953
23080,44552.117
23090,44524.602
23100,44564.957
23110,44475.348
23120,44502.375
23130,44452.391
23140,44487.941
23150,44451.813
23160,44486.316
23170,44445.805
23180,44487.031
23190,44465.246
23200,44532.953
23210,44514.383
23220,44564.949
23230,44513.125
23240,44558.363
23250,44282.051
23260,44873.934
23270,44660.344
23280,45063.703
23290,45176.645
23300,45147.969
23310,45278.152
23320,44982.711
23330,45261.957
23340,44802.773
23350,45220.277
23360,45362.266
23370,45221.617
23380,45363.430
23390,44820.383
23400,45246.645
23410,45301.512
23420,45314.820
23430,45169.555
23440,44545.777
23450,44855.664
23460,45025.711
23470,45024.520
23480,45075.418
23490,45070.461
23500,44379.254
23510,44478.895
23520,44572.180
23530,44542.004
23540,44608.879
23550,44569.918
23560,44604.262
23570,44555.523
23580,44612.691
23590,44573.336
23600,44584.867
23610,44524.789
23620,44565.246
23630,44366.590
23640,44331.695
23650,44227.680
23660,44226.789
23670,44139.102
23680,44171.430
23690,44127.336
23700,44196.652
23710,44131.297
23720,44175.133
23730,44165.480
23740,44308.867
23750,44316.879
23760,44369.457
23770,44344.590
23780,44391.004
23790,44355.848
23800,44407.621
23810,44366.695
23820,44417.117
23830,44352.227
23840,44389.043
23850,44807.871
23860,45422.195
23870,45632.066
23880,45714.941
23890,44950.852
23900,44696.031
23910,44495.281
23920,44500.207
23930,44451.285
23940,44496.344
23950,44454.176
23960,44508.488
23970,44458.301
23980,44495.168
23990,44444.738
24000,44044.988
24010,44516.172
24020,44740.141
24030,44766.328
24040,44826.461
24050,44648.945
24060,44616.523
24070,44574.980
24080,44618.852
24090,44571.770
24100,44619.648
24110,44569.367
24120,44634.434
24130,44579.930
24140,44624.301
24150,44593.527
24160,44641.082
24170,44598.883
24180,44640.543
24190,44593.633
24200,44641.930
24210,44591.094
24220,44640.934
24230,44595.309
24240,44636.891
24250,44588.043
24260,44614.438
24270,44595.176
24280,44625.715
24290,44589.941
24300,44639.273
24310,44594.453
24320,44631.195
24330,44573.148
24340,44604.879
24350,44428.641
24360,44392.523
24370,44328.926
24380,44362.637
24390,44166.008
24400,44160.375
24410,44069.453
24420,44117.707
24430,44089.117
24440,44139.773
24450,44097.664
24460,44135.848
24470,44108.379
24480,44143.688
24490,44081.164
24500,44056.926
24510,44244.801
24520,44630.621
24530,44717.785
24540,44790.527
24550,44801.297
24560,44440.660
24570,44709.246
24580,44857.625
24590,44881.789
24600,44943.723
24610,44355.625
24620,44807.395
24630,44924.137
24640,44910.977
24650,44834.406
24660,44834.219
24670,44666.309
24680,44844.684
24690,44846.629
24700,44924.785
24710,44862.137
24720,44518.699
24730,44739.820
24740,44887.227
24750,44897.594
24760,44952.957
24770,44570.371
24780,44839.375
24790,44890.445
24800,44956.617
24810,44905.070
24820,44552.863
24830,44143.266
24840,44294.234
24850,45343.410
24860,46673.523
24870,47108.094
24880,47257.133
24890,47307.609
24900,46657.754
24910,46289.801
24920,46163.023
24930,46100.949
24940,46134.094
24950,45565.371
24960,44943.297
24970,44693.473
24980,44650.496
24990,44585.449
25000,44607.531
25010,44554.648
25020,44462.469
25030,43952.973
25040,44269.102
25050,44346.531
25060,44403.969
25070,44400.500
25080,44456.383
25090,44427.949
25100,44458.785
25110,44417.004
25120,44449.117
25130,44409.848
25140,44441.891
25150,44412.414
25160,44419.199
25170,44406.750
25180,44448.887
25190,44433.027
25200,44474.715
25210,44422.516
25220,44493.203
25230,43997.422
25240,44319.914
25250,44443.664
25260,44536.660
25270,44524.613
25280,44589.348
25290,44570.117
25300,44624.082
25310,44595.984
25320,44654.156
25330,44615.895
25340,44662.543
25350,44639.012
25360,44656.441
25370,44603.223
25380,44652.266
25390,44624.273
25400,44664.676
25410,44599.234
25420,44636.625
25430,44636.289
25440,44340.395
25450,44549.605
25460,44670.727
25470,44673.637
25480,44755.809
25490,44697.883
25500,44668.414
25510,44496.926
25520,44509.977
25530,44445.879
25540,44480.648
25550,44449.703
25560,44464.977
25570,44421.543
25580,44459.004
25590,44425.039
25600,44496.648
25610,44447.695
25620,44489.922
25630,44447.285
25640,44206.586
25650,44756.008
25660,44684.461
25670,44807.195
25680,45032.012
25690,44733.820
25700,45034.480
25710,44275.293
25720,44451.695
25730,44399.590
25740,44153.934
25750,43953.539
25760,43946.801
25770,43875.047
25780,43926.324
25790,43892.469
25800,43941.051
25810,43907.277
25820,43945.766
25830,43893.938
25840,43842.879
25850,44784.398
25860,46091.305
25870,46556.000
25880,46723.992
25890,46757.879
25900,46039.430
25910,45557.742
25920,45298.680
25930,45412.047
25940,45524.867
25950,44983.172
25960,44382.641
25970,44134.203
25980,44085.215
25990,44044.582
26000,44073.492
26010,44031.297
26020,44069.668
26030,44020.582
26040,44018.492
26050,43954.707
26060,43957.648
26070,43936.188
26080,43816.738
26090,43711.227
26100,43724.281
26110,43670.168
26120,43440.984
26130,43596.434
26140,43714.453
26150,43725.586
26160,43758.816
26170,43727.328
26180,43770.266
26190,43741.172
26200,43782.191
26210,43736.230
26220,43775.836
26230,43750.113
26240,43795.070
26250,43770.852
26260,43811.480
26270,43801.219
26280,43839.609
26290,43773.055
26300,43827.191
26310,43790.398
26320,43274.164
26330,43603.906
26340,43781.586
26350,43547.305
26360,43817.176
26370,43403.512
26380,43760.516
26390,43545.223
26400,43679.719
26410,43823.238
26420,43911.535
26430,44394.320
26440,44283.547
26450,44529.941
26460,44308.270
26470,44486.215
26480,44703.609
26490,44510.270
26500,44714.070
26510,44217.914
26520,44534.672
26530,44137.191
26540,44479.805
26550,44534.227
26560,43941.035
26570,43976.660
26580,43787.539
26590,44316.844
26600,44122.723
26610,44408.434
26620,44547.922
26630,43789.828
26640,43959.043
26650,43662.188
26660,44319.398
26670,44167.488
26680,44174.523
26690,44275.594
26700,43574.137
26710,43707.563
26720,43319.020
26730,44002.230
26740,44266.766
26750,43988.785
26760,44244.531
26770,43434.848
26780,43698.555
26790,43604.242
26800,43948.203
26810,44241.746
26820,43974.805
26830,44227.137
26840,43591.988
26850,45112.742
26860,46408.352
26870,46230.758
26880,46646.758
26890,46765.438
26900,46153.656
26910,45591.426
26920,45391.738
26930,45235.246
26940,45236.477
26950,44657.918
26960,25762.211
26970,12108.671
26980,7077.361
26990,5227.602
27000,4553.298
27010,4299.116
27020,4207.125
27030,4170.160
27040,4164.884
27050,4150.414
27060,4153.756
27070,4157.554
27080,4150.964
27090,4154.699
27100,4156.605
27110,4151.597
27120,4157.685
27130,4156.408
27140,4152.763
27150,4154.489
27160,4149.420
27170,4152.161
27180,4147.623
27190,4148.565
27200,4152.235
27210,4178.708
27220,4139.859
27230,4132.031
27240,4132.653
27250,4129.992
27260,4136.462
27270,4131.989
27280,4133.650
27290,4108.892
27300,4573.101
27310,4731.015
27320,4791.028
27330,4817.313
27340,4541.001
27350,4278.518
27360,4190.229
27370,4159.387
27380,4160.322
27390,4172.809
27400,4183.637
27410,4204.271
27420,4210.683
27430,4627.278
27440,4781.402
27450,4866.289
27460,4862.303
27470,4586.560
27480,4417.245
27490,4366.360
27500,4280.448
27510,4234.895
27520,4209.678
27530,4196.204
27540,4184.614
27550,4271.483
27560,4619.986
27570,4758.511
27580,4807.364
27590,4806.701
27600,4596.421
27610,4489.938
27620,4490.477
27630,5268.264
27640,58783.816
27650,86459.086
27660,96766.219
27670,100561.734
27680,68152.414
27690,28711.533
27700,16509.973
27710,12143.840
27720,10540.223
27730,9941.350
27740,9720.655
27750,9616.624
27760,9598.003
27770,6355.559
27780,4944.463
27790,4426.260
27800,4241.372
27810,4169.672
27820,4142.692
27830,4132.227
27840,4134.207
27850,4264.958
27860,4611.373
27870,4742.045
27880,4790.238
27890,4847.471
27900,4421.804
27910,4237.971
27920,4165.769
27930,4142.638
27940,4135.091
27950,4132.599
27960,4132.320
27970,4128.260
27980,4322.576
27990,4638.709
28000,4750.002
28010,4822.379
28020,4725.774
28030,2024.722
28040,747.649
28050,320.634
28060,229.808
28070,183.475
28080,172.888
28090,164.580
28100,165.556
28110,160.641
28120,163.250
28130,162.665
28140,163.289
28150,158.408
28160,165.746
28170,162.464
28180,165.849
28190,161.081
28200,159.279
28210,161.254
28220,163.611
28230,157.679
28240,158.405
28250,163.874
28260,165.356
28270,163.993
28280,160.277
28290,161.393
28300,157.452
28310,157.200
28320,162.437
28330,160.815
28340,158.591
28350,161.470
28360,163.892
28370,161.288
28380,159.546
28390,163.088
28400,157.870
28410,158.090
28420,160.269
28430,165.204
28440,161.546
28450,159.323
28460,160.104
28470,163.001
28480,158.030
28490,161.998
28500,160.862
28510,160.563
28520,161.585
28530,162.959
28540,158.638
28550,157.848
28560,159.533
28570,161.243
28580,161.512
28590,162.269
28600,162.135
28610,159.323
28620,161.100
28630,159.167
28640,156.270
28650,159.054
28660,162.506
28670,165.236
28680,161.944
28690,159.850
28700,161.656
28710,159.897
28720,162.066
28730,165.654
28740,161.522
28750,159.537
28760,160.213
28770,162.949
28780,164.512
28790,164.052
28800,161.098
28810,160.662
28820,160.729
28830,162.241
28840,159.080
28850,159.994
28860,161.240
28870,161.659
28880,164.811
28890,167.193
28900,158.117
28910,159.779
28920,163.250
28930,164.544
28940,163.077
28950,158.839
28960,160.676
28970,163.236
28980,163.241
28990,160.826
29000,160.602
29010,157.546
29020,161.770
29030,164.354
29040,161.962
29050,158.996
29060,159.200
29070,164.398
29080,167.354
29090,163.481
29100,158.802
29110,163.176
29120,160.691
29130,161.318
29140,159.443
29150,157.577
29160,162.643
29170,162.108
29180,164.827
29190,159.173
29200,159.499
29210,161.943
29220,160.440
29230,161.977
29240,156.368
29250,161.265
29260,159.051
29270,162.517
29280,161.462
29290,159.656
29300,160.117
29310,159.176
29320,160.331
29330,164.218
29340,161.838
29350,160.701
29360,160.244
29370,161.790
29380,164.936
29390,162.418
29400,162.825
29410,157.681
29420,163.719
29430,164.719
29440,161.185
29450,161.407
29460,161.970
29470,159.522
29480,163.378
29490,166.262
29500,162.473
29510,162.462
29520,159.009
29530,161.611
29540,159.448
29550,160.491
29560,159.405
29570,161.591
29580,163.773
29590,162.973
29600,161.456
29610,161.724
29620,159.124
29630,159.111
29640,164.037
29650,157.859
29660,160.244
29670,161.730
29680,163.181
29690,162.835
29700,160.610
29710,160.263
29720,159.493
29730,159.366
29740,163.780
29750,162.646
29760,161.411
29770,161.833
29780,162.224
29790,160.435
29800,163.997
29810,161.813
29820,158.513
29830,165.469
29840,163.508
29850,160.486
29860,161.983
29870,161.668
29880,166.545
29890,163.714
29900,159.557
29910,162.338
29920,162.678
29930,162.882
29940,165.941
29950,161.856
29960,159.460
29970,160.593
29980,163.038
29990,165.074
30000,163.559
30010,160.746
30020,160.440
30030,164.832
30040,165.854
30050,162.644
30060,158.785
30070,158.229
30080,163.392
30090,162.386
30100,161.357
30110,159.375
30120,161.934
30130,161.411
30140,162.564
30150,161.013
30160,159.509
30170,160.519
30180,159.640
30190,163.966
30200,158.802
30210,159.426
30220,161.195
30230,163.080
30240,162.870
30250,161.265
30260,157.649
30270,156.946
30280,162.344
30290,163.700
30300,161.658
30310,161.977
30320,158.606
30330,161.887
30340,161.991
30350,156.802
30360,158.854
30370,162.077
30380,160.671
30390,165.023
30400,161.737
30410,163.892
30420,156.538
30430,166.200
30440,160.955
30450,163.020
30460,162.062
30470,162.602
30480,160.324
30490,159.375
30500,159.687
30510,162.339
30520,159.715
30530,164.130
30540,164.851
30550,161.732
30560,157.998
30570,161.954
30580,163.481
30590,163.403
30600,163.059
30610,161.109
30620,163.736
30630,165.637
30640,157.848
30650,162.497
30660,161.884
30670,161.354
30680,161.290
30690,165.953
30700,159.753
30710,158.750
30720,161.654
30730,165.397
30740,157.295
30750,162.203
30760,159.537
30770,158.221
30780,160.514
30790,161.813
30800,164.232
30810,159.442
30820,160.812
30830,161.878
30840,161.763
30850,161.625
30860,160.316
30870,157.850
30880,161.257
30890,160.720
30900,162.167
30910,160.243
30920,160.345
30930,159.573
30940,164.729
30950,163.286
30960,163.295
30970,160.407
30980,161.874
30990,161.848
31000,164.356
31010,160.517
31020,160.541
31030,162.058
31040,163.545
31050,166.832
31060,159.576
31070,159.158
31080,163.288
31090,162.145
31100,163.156
31110,162.703
31120,158.891
31130,162.149
31140,165.373
31150,163.229
31160,160.137
31170,158.847
31180,159.295
31190,161.954
31200,159.303
31210,159.259
31220,159.407
31230,162.017
31240,163.263
31250,161.946
31260,160.458
31270,163.082
31280,162.168
31290,160.363
31300,166.342
31310,158.541
31320,161.425
31330,161.567
31340,165.047
31350,160.929
31360,163.124
31370,161.309
31380,161.557
31390,159.892
31400,161.041
31410,164.627
31420,157.144
31430,160.749
31440,164.814
31450,165.006
31460,158.789
31470,160.178
31480,156.796
31490,162.541
31500,161.724
31510,162.566
31520,161.941
31530,162.305
31540,163.462
31550,160.984
31560,159.381
31570,158.676
31580,162.399
31590,163.363
31600,160.679
31610,161.676
31620,158.280
31630,164.467
31640,160.740
31650,159.214
31660,158.927
31670,160.510
31680,161.139
31690,165.040
31700,163.111
31710,163.798
31720,161.208
31730,160.491
31740,162.695
31750,161.860
31760,160.683
31770,159.370
31780,161.585
31790,163.148
31800,163.384
31810,162.884
31820,163.177
31830,163.259
31840,160.061
31850,164.947
31860,164.986
31870,156.852
31880,161.045
31890,157.885
31900,162.713
31910,164.281
31920,159.154
31930,162.184
31940,159.175
31950,166.161
31960,160.761
31970,161.832
31980,160.133
31990,162.225
32000,165.318
32010,165.589
32020,164.438
32030,161.978
32040,163.262
32050,161.505
32060,161.154
32070,161.240
32080,163.648
32090,160.561
32100,163.379
32110,163.347
32120,159.482
32130,165.858
32140,163.295
32150,164.201
32160,159.530
32170,159.383
32180,159.564
32190,163.882
32200,162.943
32210,162.691
32220,164.640
32230,159.597
32240,161.825
32250,162.198
32260,160.890
32270,161.987
32280,160.264
32290,162.767
32300,161.579
32310,161.374
32320,161.303
32330,160.232
32340,164.194
32350,162.645
32360,164.165
32370,159.795
32380,159.430
32390,163.780
32400,161.231
32410,162.829
32420,157.046
32430,163.308
32440,161.748
32450,164.436
32460,159.460
32470,159.916
32480,159.931
32490,162.127
32500,161.459
32510,160.675
32520,162.971
32530,162.123
32540,158.884
32550,163.759
32560,165.175
32570,159.055
32580,160.927
32590,161.966
32600,165.789
32610,158.208
32620,162.806
32630,162.964
32640,161.136
32650,163.610
32660,159.835
32670,158.386
32680,159.936
32690,163.617
32700,166.979
32710,159.893
32720,160.696
32730,158.186
32740,162.895
32750,162.817
32760,163.564
32770,161.186
32780,163.287
32790,160.437
32800,162.846
32810,157.328
32820,160.279
32830,158.439
32840,161.624
32850,163.865
32860,162.115
32870,159.915
32880,159.421
32890,162.506
32900,165.584
32910,162.030
32920,157.345
32930,162.911
32940,162.695
32950,164.231
32960,158.099
32970,158.690
32980,160.572
32990,165.632
33000,161.294
33010,161.719
33020,163.768
33030,159.687
33040,160.829
33050,160.729
33060,161.370
33070,159.341
33080,159.129
33090,161.946
33100,162.209
33110,156.171
33120,163.202
33130,159.874
33140,163.546
33150,163.971
33160,162.639
33170,159.485
33180,160.107
33190,163.271
33200,160.483
33210,162.108
33220,162.914
33230,161.402
33240,164.136
33250,161.571
33260,159.835
33270,161.835
33280,160.278
33290,161.881
33300,159.450
33310,161.858
33320,159.188
33330,158.042
33340,161.413
33350,163.993
33360,162.893
33370,159.792
33380,160.864
33390,163.697
33400,161.340
33410,160.794
33420,159.179
33430,162.091
33440,159.693
33450,163.018
33460,161.724
33470,162.492
33480,159.745
33490,158.819
33500,160.672
33510,162.333
33520,160.290
33530,161.554
33540,161.091
33550,162.524
33560,162.143
33570,163.198
33580,157.620
33590,159.246
33600,163.184
33610,164.008
33620,161.848
33630,158.529
33640,160.368
33650,160.363
33660,162.997
33670,161.992
33680,158.565
33690,161.089
33700,166.567
33710,163.018
33720,164.531
33730,159.555
33740,162.614
33750,163.775
33760,159.852
33770,161.981
33780,158.540
33790,162.282
33800,162.101
33810,160.803
33820,158.209
33830,159.741
33840,162.247
33850,160.006
33860,165.742
33870,164.543
33880,156.714
33890,161.515
33900,162.099
33910,160.963
33920,163.070
33930,162.897
33940,160.322
33950,160.756
33960,162.340
33970,161.646
33980,158.051
33990,158.637
34000,161.679
34010,164.531
34020,161.869
34030,161.260
34040,160.701
34050,162.272
34060,162.879
34070,164.655
34080,157.625
34090,157.938
34100,159.517
34110,161.927
34120,161.844
34130,159.530
34140,160.039
34150,165.113
34160,160.679
34170,163.654
34180,162.152
34190,160.692
34200,161.053
34210,162.450
34220,162.873
34230,160.998
34240,159.063
34250,164.176
34260,165.844
34270,157.260
34280,160.339
34290,159.984
34300,159.403
34310,160.076
34320,165.870
34330,160.855
34340,160.586
34350,161.303
34360,161.478
34370,159.045
34380,159.981
34390,161.452
34400,160.888
34410,164.000
34420,163.908
34430,161.965
34440,159.665
34450,162.626
34460,163.354
34470,164.218
34480,160.042
34490,160.325
34500,164.497
34510,166.138
34520,160.825
34530,160.482
34540,158.272
34550,164.624
34560,163.338
34570,157.707
34580,159.843
34590,161.658
34600,162.543
34610,162.815
34620,163.036
34630,163.861
34640,160.889
34650,160.572
34660,163.575
34670,165.990
34680,159.255
34690,159.489
34700,160.671
34710,161.395
34720,163.300
34730,159.614
34740,159.295
34750,163.702
34760,164.798
34770,159.857
34780,165.900
34790,162.341
34800,159.930
34810,160.534
34820,161.678
34830,160.424
34840,159.446
34850,162.179
34860,163.394
34870,161.527
34880,158.975
34890,159.968
34900,160.089
34910,164.402
34920,160.361
34930,157.892
34940,158.776
34950,163.976
34960,163.884
34970,160.456
34980,159.007
34990,159.494
35000,163.044
35010,163.128
35020,161.537
35030,161.338
35040,161.863
35050,155.824
35060,162.472
35070,163.572
35080,158.097
35090,157.088
35100,162.915
35110,161.286
35120,162.645
35130,164.323
35140,158.523
35150,157.877
35160,161.543
35170,163.250
35180,159.290
35190,162.135
35200,159.783
35210,163.787
35220,162.829
35230,161.172
35240,160.427
35250,159.050
35260,158.004
35270,160.228
35280,165.051
35290,159.674
35300,160.540
35310,163.538
35320,166.002
35330,159.404
35340,160.765
35350,163.148
35360,162.284
35370,161.720
35380,161.463
35390,160.460
35400,163.670
35410,160.688
35420,162.928
35430,159.574
35440,158.621
35450,157.751
35460,163.403
35470,163.796
35480,159.756
35490,158.030
35500,163.738
35510,159.168
35520,165.702
35530,161.547
35540,158.682
35550,159.009
35560,158.390
35570,164.253
35580,157.393
35590,158.235
35600,161.574
35610,165.764
35620,165.043
35630,157.927
35640,158.448
35650,159.609
35660,162.138
35670,163.251
35680,164.540
35690,160.129
35700,160.637
35710,162.488
35720,162.753
35730,160.092
35740,161.911
35750,164.978
35760,165.420
35770,160.398
35780,164.154
35790,157.641
35800,160.759
35810,160.730
35820,165.315
35830,160.850
35840,159.834
35850,161.282
35860,164.314
35870,160.010
35880,160.550
35890,159.994
35900,159.375
35910,162.198
35920,162.525
35930,158.489
35940,160.285
35950,160.779
35960,161.688
35970,158.437
35980,163.622
35990,160.365
36000,159.123
36010,160.008
36020,162.399
36030,163.580
36040,157.997
36050,157.801
36060,161.980
36070,162.952
36080,164.581
36090,165.835
36100,160.662
36110,161.420
36120,162.633
36130,164.285
36140,158.261
36150,163.252
36160,161.830
36170,162.938
36180,161.483
36190,160.736
36200,157.415
36210,162.290
