Timestamp(ms),Current(uA)
514520,1928.839
514530,1931.880
514540,1926.636
514550,1924.716
514560,1926.480
514570,1925.888
514580,1929.636
514590,1922.781
514600,1929.944
514610,1928.107
514620,1925.349
514630,1924.991
514640,1927.932
514650,1925.437
514660,1928.741
514670,1924.344
514680,1923.544
514690,1925.645
514700,1926.722
514710,1926.928
514720,1925.896
514730,1925.155
514740,1926.208
514750,1925.346
514760,1927.692
514770,1928.769
514780,1929.891
514790,1926.441
514800,1924.845
514810,1926.825
514820,1925.436
514830,1925.623
514840,1927.262
514850,1927.573
514860,1926.099
514870,1926.472
514880,1926.986
514890,1927.753
514900,1923.142
514910,1925.648
514920,1924.099
514930,1930.113
514940,1926.512
514950,1927.470
514960,1924.762
514970,1931.405
514980,1927.281
514990,1923.003
515000,1925.125
515010,1930.135
515020,1926.756
515030,1930.585
515040,1933.710
515050,1927.334
515060,1931.588
515070,1927.012
515080,1926.640
515090,1928.702
515100,1927.640
515110,1927.874
515120,1927.729
515130,1928.968
515140,1925.198
515150,1927.448
515160,1922.535
515170,1926.608
515180,1925.861
515190,1923.453
515200,1924.427
515210,1930.561
515220,1930.005
515230,1928.175
515240,1931.176
515250,1922.873
515260,1925.890
515270,1929.123
515280,1929.546
515290,1927.581
515300,1928.052
515310,1926.496
515320,1926.456
515330,1922.514
515340,1929.154
515350,1929.014
515360,1926.956
515370,1927.153
515380,1927.521
515390,1926.461
515400,1922.467
515410,1928.216
515420,1930.069
515430,1929.921
515440,1928.287
515450,1930.869
515460,1925.946
515470,1929.226
515480,1929.250
515490,1928.195
515500,1927.516
515510,1928.157
515520,1928.224
515530,1927.321
515540,1929.339
515550,1931.269
515560,1928.999
515570,1926.731
515580,1925.386
515590,1927.353
515600,1927.424
515610,1924.101
515620,1929.728
515630,1928.016
515640,1927.424
515650,1933.997
515660,1928.846
515670,1930.236
515680,1929.341
515690,1925.951
515700,1930.533
515710,1929.789
515720,1928.904
515730,1926.727
515740,1927.607
515750,1930.311
515760,1929.548
515770,1932.199
515780,1924.847
515790,1926.739
515800,1928.442
515810,1928.733
515820,1928.393
515830,1926.185
515840,1924.511
515850,1926.382
515860,1931.734
515870,1931.002
515880,1931.930
515890,1923.431
515900,1926.954
515910,1927.481
515920,1928.812
515930,1927.405
515940,1923.096
515950,1926.145
515960,1928.214
515970,1928.716
515980,1931.253
515990,1926.322
516000,1921.843
516010,1932.463
516020,1927.153
516030,1928.150
516040,1930.306
516050,1928.578
516060,1927.039
516070,1927.529
516080,1927.299
516090,1927.961
516100,1927.736
516110,1927.366
516120,1929.398
516130,1928.341
516140,1926.964
516150,1927.846
516160,1925.257
516170,1928.082
516180,1924.487
516190,1928.313
516200,1929.949
516210,1930.331
516220,1928.297
516230,1930.182
516240,1924.625
516250,1930.265
516260,1926.584
516270,1928.967
516280,1933.558
516290,1926.846
516300,1931.628
516310,1927.659
516320,1930.751
516330,1928.187
516340,1923.247
516350,1927.041
516360,1929.207
516370,1923.667
516380,1929.817
516390,1925.738
516400,1926.994
516410,1931.132
516420,1927.619
516430,1932.094
516440,1928.217
516450,1926.721
516460,1926.041
516470,1927.935
516480,1925.757
516490,1926.430
516500,1926.482
516510,1925.867
516520,1927.034
516530,1925.217
516540,1931.918
516550,1925.531
516560,1925.315
516570,1925.076
516580,1924.446
516590,1925.930
516600,1926.795
516610,1926.216
516620,1927.523
516630,1926.193
516640,1929.874
516650,1925.300
516660,1925.931
516670,1925.293
516680,1926.725
516690,1925.520
516700,1926.791
516710,1923.523
516720,1927.212
516730,1928.210
516740,1929.789
516750,1928.107
516760,1930.752
516770,1924.535
516780,1926.762
516790,1925.458
516800,1927.233
516810,1926.100
516820,1927.091
516830,1928.724
516840,1925.933
516850,1929.022
516860,1930.981
516870,1926.006
516880,1926.666
516890,1927.493
516900,1928.662
516910,1927.875
516920,1926.736
516930,1929.586
516940,1925.702
516950,1927.864
516960,1924.709
516970,1929.245
516980,1928.125
516990,1929.292
517000,1926.061
517010,1930.001
517020,1929.645
517030,1924.767
517040,1930.610
517050,1925.619
517060,1928.034
517070,1924.279
517080,1926.693
517090,1928.191
517100,1929.655
517110,1928.196
517120,1926.533
517130,1925.722
517140,1928.531
517150,1926.960
517160,1931.470
517170,1926.985
517180,1927.767
517190,1923.142
517200,1925.417
517210,1926.011
517220,1927.474
517230,1928.532
517240,1929.169
517250,1928.813
517260,1924.618
517270,1929.570
517280,1926.489
517290,1927.554
517300,1926.441
517310,1927.133
517320,1927.027
517330,1931.991
517340,1928.406
517350,1926.842
517360,1928.101
517370,1929.692
517380,1922.645
517390,1930.530
517400,1928.755
517410,1929.393
517420,1926.954
517430,1927.200
517440,1925.659
517450,1929.348
517460,1927.947
517470,1928.615
517480,1929.261
517490,1930.254
517500,1924.853
517510,1929.335
517520,1928.973
517530,1926.680
517540,1927.713
517550,1928.705
517560,1926.079
517570,1927.026
517580,1928.933
517590,1927.462
517600,1926.294
517610,1926.525
517620,1925.915
517630,1924.711
517640,1927.776
517650,1930.239
517660,1930.950
517670,1927.556
517680,1926.447
517690,1931.269
517700,1928.132
517710,1924.592
517720,1924.560
517730,1928.411
517740,1928.099
517750,1933.942
517760,1928.271
517770,1926.287
517780,1927.575
517790,1928.968
517800,1928.987
517810,1929.404
517820,1926.617
517830,1927.377
517840,1929.170
517850,1922.023
517860,1926.796
517870,1925.441
517880,1925.401
517890,1926.691
517900,1928.984
517910,1926.473
517920,1927.053
517930,1925.276
517940,1925.781
517950,1923.747
517960,1924.751
517970,1927.037
517980,1928.551
517990,1925.677
518000,1923.762
518010,1925.300
518020,1923.481
518030,1928.649
518040,1926.916
518050,1926.593
518060,1924.777
518070,1926.135
518080,1929.797
518090,1928.670
518100,1927.903
518110,1928.486
518120,1927.563
518130,1928.027
518140,1930.813
518150,1926.456
518160,1924.514
518170,1923.546
518180,1924.510
518190,1924.700
518200,1922.106
518210,1926.335
518220,1924.890
518230,1930.919
518240,1927.811
518250,1928.649
518260,1931.829
518270,1927.099
518280,1927.973
518290,1927.429
518300,1926.478
518310,1928.296
518320,1926.695
518330,1930.431
518340,1922.986
518350,1928.692
518360,1928.838
518370,1928.085
518380,1926.942
518390,1923.515
518400,1926.887
518410,1928.134
518420,1930.800
518430,1927.498
518440,1924.176
518450,1924.514
518460,1927.071
518470,1930.729
518480,1925.869
518490,1929.798
518500,1923.763
518510,1925.056
518520,1929.802
518530,1927.363
518540,1926.926
518550,1921.701
518560,1925.347
518570,1924.064
518580,1924.929
518590,1927.446
518600,1928.168
518610,1928.095
518620,1923.794
518630,1926.838
518640,1923.691
518650,1923.237
518660,1928.035
518670,1925.623
518680,1926.128
518690,1927.500
518700,1924.557
518710,1923.337
518720,1927.926
518730,1924.300
518740,1931.813
518750,1929.429
518760,1928.306
518770,1925.395
518780,1927.265
518790,1925.897
518800,1924.849
518810,1921.979
518820,1923.227
518830,1923.785
518840,1928.459
518850,1924.897
518860,1924.653
518870,1926.741
518880,1929.820
518890,1927.706
518900,1927.282
518910,1927.439
518920,1922.128
518930,1926.208
518940,1927.423
518950,1924.724
518960,1930.863
518970,1929.352
518980,1925.640
518990,1926.401
519000,1930.042
519010,1924.992
519020,1926.999
519030,1928.779
519040,1924.853
519050,1925.321
519060,1927.141
519070,1925.657
519080,1927.372
519090,1924.964
519100,1925.165
519110,1926.416
519120,1927.048
519130,1929.358
519140,1925.181
519150,1928.407
519160,1928.114
519170,1925.376
519180,1924.455
519190,1928.770
519200,1925.194
519210,1926.464
519220,1927.289
519230,1926.713
519240,1928.544
519250,1927.390
519260,1927.285
519270,1929.943
519280,1929.367
519290,1928.524
519300,1930.352
519310,1924.868
519320,1929.477
519330,1929.522
519340,1926.264
519350,1925.168
519360,1927.886
519370,1929.508
519380,1930.870
519390,1925.858
519400,1925.304
519410,1926.870
519420,1927.728
519430,1929.850
519440,1928.151
519450,1929.177
519460,1927.865
519470,1925.834
519480,1925.914
519490,1924.152
519500,1927.941
519510,1926.038
519520,1929.491
519530,1932.398
519540,1929.238
519550,1926.832
519560,1928.424
519570,1926.357
519580,1925.869
519590,1930.380
519600,1929.336
519610,1927.609
519620,1926.570
519630,1926.446
519640,1927.902
519650,1931.299
519660,1927.712
519670,1929.771
519680,1924.781
519690,1931.006
519700,1923.286
519710,1930.314
519720,1932.412
519730,1927.017
519740,1926.068
519750,1932.506
519760,1929.129
519770,1929.364
519780,1928.242
519790,1925.291
519800,1925.217
519810,1926.047
519820,1927.693
519830,1926.245
519840,1923.835
519850,1925.979
519860,1929.695
519870,1924.685
519880,1924.463
519890,1925.897
519900,1927.827
519910,1925.576
519920,1926.391
519930,1925.400
519940,1926.437
519950,1924.484
519960,1924.661
519970,1927.146
519980,1929.715
519990,1924.886
520000,1926.225
520010,1926.276
520020,1926.317
520030,1929.183
520040,1928.935
520050,1928.914
520060,1929.488
520070,1925.549
520080,1927.331
520090,1930.946
520100,1933.112
520110,1925.844
520120,1924.926
520130,1925.390
520140,1927.186
520150,1926.200
520160,1925.338
520170,1928.404
520180,1925.954
520190,1923.380
520200,1923.323
520210,1931.531
520220,1925.581
520230,1927.452
520240,1927.692
520250,1929.755
520260,1928.260
520270,1924.360
520280,1925.741
520290,1927.650
520300,1930.547
520310,1926.943
520320,1927.325
520330,1928.194
520340,1926.402
520350,1932.931
520360,1927.442
520370,1928.461
520380,1927.628
520390,1927.491
520400,1930.718
520410,1925.174
520420,1926.688
520430,1927.958
520440,1929.126
520450,1925.821
520460,1927.365
520470,1925.930
520480,1924.725
520490,1925.225
520500,1928.371
520510,1923.770
520520,1929.994
520530,1926.188
520540,1928.089
520550,1926.691
520560,1924.315
520570,1926.468
520580,1927.178
520590,1925.280
520600,1924.788
520610,1926.050
520620,1927.337
520630,1929.320
520640,1925.351
520650,1927.349
520660,1929.632
520670,1926.305
520680,1927.744
520690,1927.048
520700,1929.865
520710,1925.754
520720,1927.728
520730,1926.380
520740,1927.649
520750,1927.432
520760,1924.526
520770,1928.099
520780,1923.360
520790,1924.448
520800,1927.081
520810,1927.784
520820,1930.088
520830,1923.357
520840,1927.419
520850,1917.962
520860,1931.678
520870,1926.368
520880,1924.436
520890,1927.502
520900,1925.584
520910,1928.561
520920,1925.205
520930,1924.656
520940,1928.858
520950,1923.145
520960,1928.203
520970,1924.624
520980,1928.658
520990,1925.613
521000,1927.805
521010,1925.339
521020,1924.109
521030,1923.457
521040,1925.299
521050,1927.612
521060,1926.467
521070,1925.199
521080,1924.423
521090,1927.591
521100,1925.549
521110,1929.011
521120,1922.936
521130,1928.389
521140,1927.240
521150,1927.464
521160,1921.611
521170,1927.529
521180,1925.654
521190,1928.244
521200,1929.099
521210,1928.075
521220,1929.324
521230,1924.400
521240,1925.060
521250,1928.252
521260,1924.813
521270,1924.502
521280,1930.167
521290,1926.187
521300,1925.584
521310,1924.387
521320,1927.153
521330,1927.333
521340,1928.175
521350,1926.620
521360,1928.592
521370,1925.636
521380,1927.286
521390,1926.499
521400,1925.553
521410,1925.467
521420,1928.203
521430,1928.158
521440,1923.496
521450,1921.416
521460,1929.611
521470,1927.175
521480,1927.062
521490,1926.591
521500,1925.942
521510,1923.934
521520,1928.740
521530,1922.661
521540,1923.933
521550,1927.374
521560,1930.547
521570,1931.574
521580,1926.052
521590,1924.867
521600,1928.607
521610,1928.162
521620,1922.948
521630,1925.260
521640,1927.448
521650,1922.398
521660,1924.273
521670,1924.642
521680,1924.965
521690,1921.482
521700,1925.542
521710,1924.392
521720,1924.388
521730,1924.803
521740,1923.473
521750,1925.143
521760,1924.384
521770,1925.057
521780,1921.987
521790,1926.925
521800,1927.079
521810,1928.591
521820,1929.409
521830,1927.951
521840,1926.204
521850,1922.558
521860,1923.649
521870,1926.985
521880,1924.711
521890,1928.934
521900,1926.362
521910,1926.459
521920,1925.070
521930,1922.193
521940,1930.721
521950,1928.070
521960,1925.656
521970,1927.109
521980,1928.671
521990,1925.783
522000,1929.114
522010,1927.147
522020,1927.765
522030,1927.636
522040,1928.181
522050,1926.783
522060,1928.851
522070,1925.840
522080,1925.488
522090,1929.045
522100,1923.194
522110,1925.660
522120,1926.435
522130,1921.965
522140,1926.177
522150,1924.958
522160,1930.507
522170,1924.198
522180,1923.622
522190,1924.673
522200,1922.620
522210,1929.663
522220,1922.437
522230,1925.727
522240,1928.404
522250,1923.221
522260,1923.099
522270,1925.324
522280,1926.491
522290,1927.166
522300,1924.839
522310,1926.007
522320,1927.232
522330,1925.828
522340,1926.878
522350,1924.760
522360,1925.675
522370,1927.729
522380,1931.378
522390,1922.860
522400,1925.262
522410,1922.397
522420,1925.053
522430,1925.913
522440,1931.624
522450,1924.992
522460,1926.657
522470,1927.396
522480,1925.938
522490,1926.169
522500,1924.873
522510,1927.533
522520,1926.942
522530,1925.440
522540,1927.571
522550,1928.215
522560,1926.850
522570,1922.505
522580,1924.727
522590,1927.692
522600,1926.863
522610,1927.939
522620,1925.121
522630,1925.604
522640,1926.491
522650,1928.982
522660,1927.247
522670,1927.015
522680,1926.320
522690,1924.788
522700,1924.797
522710,1927.899
522720,1925.969
522730,1922.890
522740,1925.631
522750,1928.170
522760,1926.151
522770,1927.430
522780,1925.217
522790,1925.671
522800,1924.764
522810,1927.357
522820,1923.485
522830,1925.373
522840,1923.457
522850,1926.679
522860,1926.272
522870,1926.471
522880,1926.511
522890,1929.855
522900,1928.311
522910,1927.817
522920,1921.439
522930,1927.169
522940,1924.630
522950,1926.907
522960,1925.457
522970,1926.090
522980,1923.729
522990,1925.432
523000,1923.861
523010,1922.698
523020,1926.496
523030,1925.525
523040,1925.054
523050,1929.541
523060,1927.794
523070,1925.933
523080,1929.092
523090,1925.928
523100,1925.970
523110,1922.974
523120,1923.889
523130,1924.716
523140,1923.652
523150,1925.919
523160,1927.038
523170,1926.542
523180,1925.417
523190,1925.170
523200,1924.150
523210,1924.391
523220,1926.512
523230,1922.566
523240,1927.542
523250,1923.786
523260,1926.143
523270,1925.398
523280,1926.638
523290,1927.280
523300,1927.543
523310,1924.176
523320,1925.008
523330,1925.641
523340,1927.411
523350,1931.494
523360,1929.776
523370,1925.886
523380,1923.503
523390,1929.323
523400,1922.759
523410,1925.539
523420,1927.698
523430,1928.449
523440,1927.185
523450,1928.905
523460,1929.924
523470,1927.503
523480,1924.806
523490,1928.558
523500,1928.935
523510,1933.050
523520,1925.504
523530,1926.990
523540,1928.087
523550,1932.511
523560,1925.874
523570,1928.987
523580,1923.775
523590,1924.366
523600,1925.472
523610,1928.206
523620,1926.260
523630,1922.162
523640,1924.240
523650,1929.015
523660,1929.316
523670,1926.539
523680,1928.134
523690,1924.097
523700,1930.455
523710,1926.607
523720,1925.974
523730,1924.509
523740,1926.317
523750,1928.022
523760,1925.088
523770,1922.834
523780,1924.443
523790,1927.974
523800,1926.814
523810,1924.881
523820,1927.213
523830,1926.382
523840,1931.760
523850,1925.057
523860,1928.751
523870,1929.192
523880,1927.035
523890,1923.811
523900,1932.757
523910,1923.933
523920,1928.558
523930,1927.804
523940,1928.597
523950,1928.218
523960,1924.195
523970,1921.153
523980,1926.991
523990,1924.914
524000,1926.257
524010,1927.739
524020,1924.828
524030,1929.783
524040,1925.589
524050,1927.967
524060,1927.142
524070,1926.073
524080,1927.182
524090,1924.893
524100,1923.027
524110,1925.760
524120,1924.777
524130,1930.602
524140,1922.808
524150,1922.526
524160,1924.745
524170,1927.441
524180,1925.384
524190,1924.231
524200,1926.601
524210,1923.161
524220,1924.213
524230,1929.813
524240,1924.839
524250,1923.481
524260,1926.821
524270,1929.206
524280,1926.636
524290,1927.527
524300,1925.004
524310,1928.394
524320,1925.633
524330,1924.893
524340,1928.111
524350,1927.386
524360,1924.501
524370,1927.069
524380,1926.519
524390,1925.472
524400,1928.814
524410,1925.873
524420,1927.788
524430,1927.786
524440,1924.788
524450,1929.093
524460,1927.702
524470,1924.614
524480,1926.244
524490,1924.373
524500,1925.979
524510,1925.642
524520,1926.305
524530,1926.667
524540,1928.725
524550,1926.134
524560,1923.306
524570,1920.833
524580,1926.531
524590,1925.979
524600,1928.452
524610,1927.955
524620,1923.763
524630,1927.215
524640,1927.440
524650,1923.338
524660,1926.115
524670,1927.622
524680,1927.344
524690,1927.136
524700,1924.655
524710,1924.759
524720,1925.496
524730,1928.177
524740,1929.744
524750,1928.097
524760,1927.417
524770,1927.234
524780,1926.216
524790,1926.442
524800,1925.692
524810,1928.534
524820,1926.047
524830,1925.719
524840,1925.771
524850,1928.843
524860,1921.996
524870,1925.470
524880,1926.096
524890,1927.679
524900,1929.047
524910,1927.998
524920,1925.828
524930,1923.752
524940,1919.838
524950,1927.420
524960,1927.947
524970,1929.868
524980,1927.368
524990,1928.062
525000,1928.028
525010,1929.788
525020,1925.523
525030,1927.498
525040,1920.624
525050,1923.988
525060,1926.136
525070,1928.520
525080,1927.863
525090,1923.695
525100,1930.758
525110,1926.389
525120,1922.125
525130,1925.738
525140,1926.079
525150,1926.630
525160,1924.012
525170,1927.916
525180,1927.603
525190,1922.814
525200,1925.157
525210,1923.033
525220,1924.446
525230,1926.469
525240,1926.187
525250,1924.925
525260,1921.787
525270,1922.779
525280,1923.206
525290,1925.249
525300,1926.708
525310,1921.655
525320,1926.300
525330,1925.432
525340,1927.148
525350,1928.322
525360,1925.684
525370,1926.839
525380,1926.839
525390,1925.792
525400,1926.013
525410,1927.022
525420,1928.747
525430,1921.979
525440,1926.679
525450,1925.074
525460,1926.804
525470,1926.014
525480,1921.294
525490,1922.893
525500,1925.993
525510,1924.615
525520,1923.579
525530,1927.381
525540,1925.637
525550,1925.331
525560,1926.874
525570,1925.625
525580,1927.717
525590,1927.586
525600,1926.912
525610,1924.394
525620,1923.769
525630,1925.862
525640,1925.404
525650,1924.071
525660,1924.621
525670,1923.970
525680,1926.764
525690,1925.893
525700,1924.826
525710,1923.815
525720,1924.146
525730,1924.135
525740,1926.124
525750,1924.141
525760,1926.770
525770,1927.107
525780,1925.793
525790,1922.045
525800,1926.997
525810,1931.864
525820,1926.791
525830,1926.300
525840,1924.399
525850,1921.808
525860,1925.625
525870,1927.604
525880,1924.178
525890,1923.176
525900,1923.578
525910,1925.640
525920,1924.251
525930,1924.558
525940,1925.421
525950,1924.635
525960,1925.525
525970,1924.534
525980,1925.644
525990,1926.250
526000,1928.523
526010,1924.403
526020,1923.189
526030,1925.337
526040,1922.842
526050,1925.016
526060,1925.007
526070,1923.834
526080,1927.244
526090,1927.146
526100,1925.649
526110,1924.615
526120,1926.972
526130,1925.696
526140,1926.547
526150,1926.904
526160,1927.868
526170,1927.394
526180,1925.498
526190,1924.218
526200,1925.834
526210,1928.982
526220,1924.683
526230,1923.527
526240,1922.867
526250,1923.422
526260,1924.838
526270,1928.524
526280,1927.862
526290,1924.667
526300,1928.947
526310,1921.950
526320,1923.280
526330,1928.028
526340,1923.794
526350,1923.546
526360,1923.105
526370,1931.135
526380,1924.848
526390,1922.346
526400,1925.833
526410,1922.199
526420,1927.939
526430,1925.967
526440,1924.946
526450,1927.910
526460,1925.756
526470,1924.833
526480,1927.430
526490,1927.704
526500,1928.490
526510,1921.059
526520,1927.115
526530,1926.150
526540,1924.705
526550,1926.951
526560,1925.388
526570,1928.354
526580,1926.442
526590,1929.902
526600,1924.274
526610,1924.347
526620,1927.403
526630,1926.536
526640,1928.987
526650,1928.437
526660,1927.286
526670,1926.482
526680,1929.375
526690,1925.448
526700,1925.203
526710,1927.389
526720,1928.590
526730,1926.013
526740,1925.729
526750,1929.484
526760,1923.384
526770,1924.699
526780,1927.530
526790,1929.804
526800,1925.690
526810,1922.931
526820,1924.720
526830,1928.430
526840,1924.336
526850,1924.790
526860,1924.723
526870,1927.134
526880,1928.032
526890,1926.481
526900,1924.918
526910,1927.998
526920,1928.033
526930,1930.971
526940,1929.572
526950,1926.262
526960,1927.347
526970,1927.502
526980,1925.089
526990,1930.805
527000,1924.073
527010,1927.870
527020,1930.217
527030,1924.850
527040,1927.094
527050,1926.577
527060,1926.424
527070,1925.984
527080,1931.939
527090,1928.345
527100,1925.228
527110,1928.136
527120,1924.467
527130,1929.619
527140,1926.717
527150,1924.734
527160,1925.108
527170,1926.123
527180,1924.733
527190,1928.130
527200,1924.065
527210,1928.550
527220,1926.533
527230,1925.524
527240,1925.638
527250,1927.584
527260,1926.171
527270,1925.573
527280,1927.218
527290,1923.822
527300,1923.630
527310,1924.418
527320,1926.971
527330,1930.666
527340,1922.487
527350,1927.099
527360,1925.549
527370,1925.969
527380,1927.508
527390,1930.279
527400,1925.576
527410,1926.138
527420,1929.130
527430,1922.410
527440,1925.632
527450,1926.078
527460,1925.137
527470,1924.333
527480,1926.839
527490,1926.438
527500,1926.322
527510,1925.155
527520,1924.710
527530,1925.246
527540,1926.745
527550,1923.876
527560,1924.505
527570,1927.133
527580,1927.557
527590,1926.924
527600,1928.081
527610,1923.837
527620,1924.523
527630,1925.718
527640,1923.356
527650,1925.100
527660,1927.720
527670,1924.637
527680,1927.902
527690,1922.722
527700,1927.236
527710,1926.707
527720,1927.346
527730,1928.945
527740,1922.308
527750,1923.676
527760,1923.255
527770,1927.320
527780,1925.958
527790,1923.979
527800,1922.520
527810,1926.161
527820,1927.073
527830,1927.079
527840,1924.893
527850,1930.516
527860,1926.625
527870,1922.497
527880,1926.972
527890,1923.259
527900,1924.666
527910,1927.181
527920,1928.928
527930,1928.370
527940,1930.347
527950,1922.894
527960,1924.951
527970,1930.156
527980,1927.683
527990,1921.708
528000,1929.434
528010,1925.403
528020,1927.751
528030,1925.126
528040,1924.902
528050,1929.433
528060,1924.685
528070,1923.042
528080,1926.071
528090,1924.928
528100,1925.184
528110,1924.980
528120,1928.720
528130,1928.150
528140,1922.405
528150,1927.016
528160,1926.278
528170,1927.748
528180,1925.035
528190,1929.220
528200,1925.221
528210,1927.499
528220,1923.622
528230,1928.895
528240,1925.054
528250,1926.402
528260,1928.076
528270,1927.932
528280,1930.890
528290,1924.038
528300,1929.186
528310,1929.093
528320,1926.328
528330,1923.009
528340,1926.749
528350,1925.572
528360,1926.550
528370,1930.149
528380,1928.556
528390,1928.834
528400,1926.025
528410,1927.407
528420,1925.645
528430,1925.221
528440,1924.547
528450,1927.781
528460,1926.015
528470,1929.075
528480,1924.690
528490,1926.972
528500,1923.088
528510,1927.140
528520,1927.392
528530,1923.888
528540,1924.978
528550,1927.902
528560,1925.639
528570,1927.848
528580,1927.816
528590,1926.965
528600,1929.522
528610,1926.221
528620,1926.247
528630,1929.966
528640,1931.582
528650,1928.146
528660,1929.368
528670,1926.957
528680,1922.854
528690,1924.064
528700,1926.851
528710,1928.009
528720,1927.038
528730,1929.246
528740,1923.537
528750,1923.676
528760,1924.073
528770,1927.135
528780,1928.838
528790,1928.398
528800,1925.421
528810,1924.301
528820,1927.897
528830,1927.981
528840,1926.785
528850,1923.450
528860,1929.261
528870,1922.104
528880,1928.632
528890,1928.032
528900,1924.671
528910,1925.766
528920,1927.566
528930,1931.509
528940,1929.202
528950,1926.394
528960,1926.464
528970,1926.220
528980,1926.629
528990,1927.398
529000,1923.083
529010,1925.026
529020,1926.791
529030,1927.268
529040,1922.865
529050,1926.259
529060,1929.229
529070,1925.759
529080,1929.948
529090,1928.987
529100,1926.243
529110,1927.458
529120,1925.861
529130,1923.867
529140,1927.928
529150,1927.407
529160,1924.963
529170,1925.952
529180,1925.672
529190,1926.033
529200,1923.990
529210,1930.725
529220,1927.601
529230,1928.792
529240,1929.027
529250,1925.445
529260,1922.431
529270,1925.308
529280,1927.170
529290,1929.985
529300,1924.013
529310,1927.837
529320,1924.562
529330,1927.653
529340,1924.205
529350,1929.151
529360,1925.113
529370,1926.468
529380,1925.033
529390,1925.542
529400,1924.405
529410,1928.330
529420,1928.810
529430,1926.829
529440,1929.400
529450,1926.112
529460,1927.729
529470,1923.850
529480,1928.658
529490,1926.031
529500,1924.602
529510,1924.736
529520,1926.450
529530,1921.704
529540,1927.755
529550,1926.557
529560,1929.085
529570,1925.775
529580,1922.970
529590,1928.079
529600,1924.615
529610,1926.722
529620,1929.370
529630,1929.822
529640,1926.090
529650,1928.130
529660,1925.127
529670,1926.863
529680,1926.103
529690,1930.393
529700,1928.542
529710,1926.205
529720,1925.510
529730,1925.462
529740,1927.859
529750,1927.615
529760,1928.341
529770,1924.405
529780,1924.511
529790,1922.107
529800,1927.035
529810,1924.904
529820,1924.214
529830,1924.744
529840,1925.922
529850,1923.955
529860,1925.812
529870,1927.088
529880,1928.451
529890,1926.743
529900,1928.470
529910,1925.922
529920,1924.450
529930,1927.551
529940,1922.522
529950,1923.626
529960,1921.270
529970,1926.843
529980,1928.952
529990,1926.696
530000,1926.873
530010,1926.427
530020,1926.898
530030,1929.790
530040,1925.294
530050,1925.625
530060,1926.589
530070,1929.253
530080,1930.276
530090,1924.763
530100,1924.737
530110,1928.340
530120,1928.157
530130,1930.079
530140,1927.502
530150,1928.670
530160,1932.656
530170,1927.195
530180,1929.464
530190,1927.911
530200,1924.139
530210,1926.460
530220,1928.496
530230,1929.522
530240,1925.531
530250,1926.976
530260,1926.839
530270,1928.333
530280,1929.705
530290,1927.946
530300,1929.155
530310,1928.931
530320,1928.974
530330,1925.127
530340,1925.686
530350,1927.508
530360,1922.038
530370,1925.224
530380,1927.221
530390,1926.317
530400,1926.127
530410,1927.913
530420,1925.913
530430,1926.445
530440,1924.045
530450,1929.790
530460,1928.424
530470,1926.686
530480,1924.882
530490,1927.521
530500,1929.756
530510,1930.077
530520,1928.174
530530,1929.538
530540,1926.428
530550,1928.398
530560,1921.764
530570,1928.694
530580,1928.098
530590,1928.484
530600,1926.373
530610,1924.874
530620,1928.973
530630,1926.274
530640,1925.952
530650,1929.167
530660,1926.433
530670,1927.774
530680,1925.098
530690,1928.331
530700,1926.765
530710,1924.920
530720,1932.761
530730,1924.366
530740,1928.762
530750,1927.322
530760,1925.410
530770,1933.698
530780,1929.118
530790,1926.871
530800,1928.582
530810,1927.658
530820,1925.832
530830,1924.684
530840,1925.613
530850,1931.050
530860,1923.784
530870,1927.871
530880,1926.850
530890,1927.149
530900,1927.638
530910,1929.972
530920,1926.092
530930,1931.847
530940,1929.142
530950,1929.238
530960,1930.987
530970,1926.435
530980,1931.111
530990,1929.710
531000,1922.907
531010,1927.729
531020,1927.770
531030,1929.297
531040,1926.530
531050,1928.927
531060,1930.174
531070,1927.433
531080,1930.766
531090,1924.760
531100,1926.398
531110,1929.862
531120,1926.463
531130,1930.732
531140,1926.917
531150,1923.221
531160,1928.214
531170,1929.301
531180,1928.109
531190,1925.845
531200,1926.549
531210,1924.514
531220,1930.178
531230,1928.146
531240,1923.771
531250,1924.363
531260,1927.446
531270,1932.872
531280,1924.729
531290,1927.397
531300,1926.388
531310,1927.168
531320,1924.094
531330,1928.075
531340,1926.150
531350,1925.192
531360,1927.584
531370,1926.361
531380,1927.172
531390,1927.955
531400,1929.225
531410,1928.683
531420,1928.879
531430,1927.250
531440,1926.730
531450,1925.873
531460,1926.466
531470,1931.279
531480,1929.095
531490,1929.426
531500,1926.502
531510,1929.277
531520,1927.000
531530,1926.029
531540,1926.123
531550,1926.713
531560,1928.390
531570,1929.061
531580,1925.384
531590,1925.770
531600,1929.378
531610,1932.659
531620,1930.291
531630,1928.299
531640,1925.118
531650,1926.359
531660,1929.103
531670,1926.922
531680,1927.525
531690,1927.633
531700,1932.591
531710,1927.845
531720,1927.926
531730,1926.422
531740,1922.983
531750,1925.961
531760,1925.570
531770,1928.599
531780,1928.740
531790,1925.352
531800,1928.898
531810,1923.975
531820,1923.665
531830,1925.895
531840,1929.146
531850,1926.150
531860,1926.806
531870,1928.977
531880,1927.083
531890,1926.850
531900,1924.404
531910,1925.749
531920,1927.812
531930,1927.136
531940,1926.706
531950,1925.850
531960,1931.856
531970,1928.518
531980,1927.633
531990,1925.571
